Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Duration
CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,Consumer,Central,Office Supplies,Storage,689.82,6,0.0,20.6946,2
CA-2016-105263,2016-08-06,2016-08-11,Standard Class,LM-17065,Consumer,East,Office Supplies,Art,38.34,9,0.0,15.7194,5
CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,Corporate,Central,Office Supplies,Binders,9.264,3,0.8,-13.896,2
CA-2017-142461,2017-05-30,2017-06-03,Second Class,KT-16480,Consumer,Central,Furniture,Bookcases,204.6664,1,0.32,-6.0196,4
CA-2016-125220,2016-10-14,2016-10-19,Standard Class,BE-11410,Consumer,Central,Technology,Accessories,1649.75,5,0.0,544.4175,5
CA-2014-100293,2014-03-14,2014-03-18,Standard Class,NF-18475,Home Office,South,Office Supplies,Paper,91.056,6,0.2,31.8696,4
CA-2014-154165,2014-02-17,2014-02-24,Standard Class,DL-13315,Consumer,Central,Office Supplies,Art,54.208,14,0.2,8.8088,7
CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,Consumer,East,Technology,Phones,26.982,3,0.4,4.0473,2
CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,Consumer,East,Office Supplies,Labels,6.912,3,0.2,2.5056,2
CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,Consumer,East,Office Supplies,Storage,435.504,3,0.2,48.9942,2
US-2017-104451,2017-05-08,2017-05-12,Second Class,MM-18055,Consumer,West,Office Supplies,Appliances,81.08,4,0.0,22.7024,4
CA-2016-101189,2016-02-04,2016-02-09,Standard Class,JB-15400,Corporate,West,Office Supplies,Storage,93.02,2,0.0,3.7208,5
CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Consumer,Central,Technology,Phones,323.976,3,0.2,36.4473,6
CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Consumer,Central,Office Supplies,Paper,15.552,3,0.2,5.4432,6
CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,Consumer,Central,Office Supplies,Storage,32.592,3,0.2,-7.7406,6
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,West,Office Supplies,Binders,83.92,5,0.2,29.372,1
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,West,Furniture,Furnishings,199.9,5,0.0,39.98,1
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,West,Technology,Phones,31.176,3,0.2,-7.0146,1
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,West,Office Supplies,Binders,172.752,6,0.2,60.4632,1
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,Home Office,West,Office Supplies,Binders,9.296,2,0.2,3.0212,1
CA-2017-101637,2017-03-24,2017-03-25,Same Day,AC-10615,Corporate,Central,Office Supplies,Storage,12.768,2,0.2,0.9576,1
CA-2017-111759,2017-07-08,2017-07-12,Standard Class,MR-17545,Home Office,West,Office Supplies,Paper,52.76,2,0.0,24.2696,4
CA-2017-102729,2017-10-26,2017-10-31,Standard Class,BF-11215,Home Office,Central,Office Supplies,Storage,55.616,2,0.2,5.5616,5
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,Consumer,East,Furniture,Chairs,427.644,14,0.1,80.7772,4
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,Consumer,East,Office Supplies,Fasteners,40.67,7,0.0,12.6077,4
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,Consumer,East,Office Supplies,Storage,33.48,2,0.0,1.3392,4
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,Consumer,East,Office Supplies,Binders,9.728,2,0.2,3.2832,4
CA-2017-124191,2017-06-12,2017-06-14,Second Class,TS-21610,Consumer,Central,Furniture,Furnishings,8.856,3,0.6,-6.8634,2
CA-2016-148747,2016-09-25,2016-09-27,First Class,AS-10045,Corporate,West,Furniture,Bookcases,477.666,2,0.15,84.294,2
US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,Consumer,East,Office Supplies,Paper,16.9,5,0.0,7.774,2
US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,Consumer,East,Office Supplies,Paper,39.96,2,0.0,18.7812,2
CA-2015-135727,2015-05-11,2015-05-16,Second Class,PS-18970,Home Office,West,Furniture,Chairs,191.968,7,0.2,16.7972,5
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Central,Office Supplies,Labels,35.52,3,0.2,13.32,4
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Central,Office Supplies,Binders,6.23,5,0.8,-9.6565,4
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Central,Office Supplies,Paper,56.704,2,0.2,19.1376,4
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Central,Furniture,Bookcases,369.1992,3,0.32,-114.0174,4
CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,Corporate,Central,Technology,Accessories,1.98,2,0.0,0.891,4
CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,Corporate,Central,Office Supplies,Paper,75.88,2,0.0,35.6636,4
CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,Corporate,East,Office Supplies,Paper,6.848,2,0.2,2.14,2
CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,Corporate,East,Office Supplies,Binders,4.626,2,0.7,-3.855,2
CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,Corporate,East,Office Supplies,Appliances,453.6,3,0.2,90.72,2
CA-2015-160864,2015-05-03,2015-05-06,First Class,NF-18595,Home Office,West,Office Supplies,Binders,13.848,3,0.2,5.193,3
CA-2015-147690,2015-11-10,2015-11-14,Standard Class,SC-20020,Consumer,East,Office Supplies,Storage,577.584,6,0.2,43.3188,4
CA-2015-163923,2015-05-30,2015-06-03,Standard Class,BD-11560,Home Office,South,Technology,Accessories,151.96,4,0.0,36.4704,4
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,Corporate,West,Furniture,Furnishings,68.432,7,0.2,8.554,5
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Consumer,East,Furniture,Furnishings,71.12,5,0.2,9.779,4
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Consumer,East,Office Supplies,Fasteners,3.008,2,0.2,0.564,4
CA-2015-156853,2015-12-03,2015-12-05,Second Class,HP-14815,Home Office,East,Office Supplies,Paper,184.66,7,0.0,84.9436,2
CA-2014-103086,2014-10-17,2014-10-19,Second Class,EB-14170,Consumer,Central,Furniture,Furnishings,5.312,2,0.6,-1.5936,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Technology,Accessories,132.52,5,0.2,34.7865,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Office Supplies,Storage,195.64,5,0.2,-44.019,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Furniture,Furnishings,51.968,2,0.2,10.3936,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Technology,Accessories,431.976,3,0.2,-75.5958,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Technology,Machines,224.937,3,0.7,-164.9538,2
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Consumer,East,Office Supplies,Labels,6.0,2,0.2,2.1,2
CA-2015-161242,2015-06-01,2015-06-08,Standard Class,CG-12040,Home Office,West,Office Supplies,Paper,11.76,2,0.0,5.7624,7
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Consumer,South,Furniture,Chairs,1125.488,7,0.2,98.4802,0
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Consumer,South,Office Supplies,Binders,12.645,5,0.7,-10.116,0
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Consumer,South,Office Supplies,Art,4.032,2,0.2,1.0584,0
CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,Corporate,Central,Technology,Phones,79.96,4,0.0,22.3888,2
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Consumer,East,Office Supplies,Binders,6.732,6,0.7,-4.488,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Consumer,East,Office Supplies,Storage,33.568,2,0.2,1.6784,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Consumer,East,Office Supplies,Envelopes,15.84,2,0.2,5.544,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Consumer,East,Office Supplies,Labels,24.424,1,0.2,7.9378,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Consumer,East,Office Supplies,Art,17.12,5,0.2,1.926,0
CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,Consumer,West,Furniture,Furnishings,31.56,3,0.0,10.4148,0
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Consumer,Central,Furniture,Chairs,105.686,1,0.3,-28.6862,2
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Consumer,Central,Technology,Machines,399.54,2,0.4,-79.908,2
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Consumer,Central,Furniture,Chairs,104.93,5,0.3,-4.497,2
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Home Office,East,Technology,Phones,1079.85,3,0.0,323.955,2
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Home Office,East,Office Supplies,Storage,70.98,1,0.0,3.549,2
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Home Office,East,Office Supplies,Art,29.95,5,0.0,8.6855,2
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Home Office,East,Furniture,Chairs,589.41,5,0.1,-6.549,2
CA-2016-107475,2016-06-07,2016-06-11,Standard Class,RS-19870,Home Office,East,Office Supplies,Fasteners,9.648,6,0.2,3.4974,4
CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,Consumer,East,Furniture,Bookcases,400.784,1,0.2,-5.0098,2
CA-2017-132584,2017-08-26,2017-08-27,First Class,HJ-14875,Home Office,Central,Office Supplies,Storage,53.72,4,0.0,13.9672,1
CA-2016-160598,2016-08-26,2016-08-28,First Class,SV-20815,Corporate,South,Office Supplies,Paper,31.008,1,0.2,11.2404,2
CA-2016-108630,2016-11-18,2016-11-18,Same Day,BE-11410,Consumer,West,Office Supplies,Binders,61.12,5,0.2,22.156,0
US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,Corporate,Central,Office Supplies,Storage,195.136,4,0.2,-43.9056,5
CA-2017-110940,2017-07-23,2017-07-28,Standard Class,AZ-10750,Consumer,Central,Office Supplies,Art,121.536,4,0.2,15.192,5
CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Home Office,Central,Office Supplies,Paper,17.472,3,0.2,5.6784,4
CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Home Office,Central,Office Supplies,Binders,104.58,9,0.8,-172.557,4
US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Home Office,Central,Furniture,Furnishings,24.7,5,0.6,-9.88,4
US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Home Office,Central,Furniture,Furnishings,302.72,5,0.6,-378.4,4
CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Consumer,East,Office Supplies,Paper,8.56,2,0.0,3.852,5
CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Consumer,East,Office Supplies,Paper,11.56,2,0.0,5.6644,5
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Corporate,West,Office Supplies,Appliances,25.86,3,0.0,6.7236,5
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Corporate,West,Office Supplies,Binders,276.784,2,0.2,89.9548,5
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Corporate,West,Technology,Phones,110.352,3,0.2,8.2764,5
CA-2015-149517,2015-09-19,2015-09-23,Standard Class,FC-14245,Home Office,West,Furniture,Furnishings,60.84,3,0.0,19.4688,4
CA-2015-116841,2015-04-14,2015-04-18,Standard Class,TP-21130,Consumer,West,Office Supplies,Appliances,35.208,1,0.2,2.6406,4
CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,Corporate,Central,Office Supplies,Paper,41.472,8,0.2,14.5152,3
CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,Consumer,South,Office Supplies,Paper,239.5,5,0.0,114.96,5
CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,Consumer,South,Office Supplies,Supplies,34.2,5,0.0,9.234,3
CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Corporate,East,Furniture,Tables,376.866,3,0.4,-213.5574,6
CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,Consumer,South,Office Supplies,Appliances,197.72,4,0.0,55.3616,3
US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Corporate,East,Technology,Accessories,70.72,4,0.2,-6.188,5
US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Corporate,East,Office Supplies,Storage,194.352,3,0.2,-43.7292,5
CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Consumer,East,Office Supplies,Paper,21.6,6,0.0,9.936,3
CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Consumer,East,Office Supplies,Labels,11.07,3,0.0,5.2029,3
CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Consumer,West,Furniture,Furnishings,282.84,4,0.0,19.7988,3
CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Consumer,West,Office Supplies,Labels,27.72,9,0.0,13.3056,3
CA-2017-144365,2017-10-24,2017-10-30,Standard Class,CS-11950,Consumer,South,Office Supplies,Fasteners,11.68,4,0.0,5.256,6
CA-2016-110086,2016-09-18,2016-09-22,Standard Class,BD-11320,Consumer,West,Technology,Phones,239.984,2,0.2,23.9984,4
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Corporate,West,Office Supplies,Appliances,22.98,1,0.0,6.894,2
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Corporate,West,Technology,Accessories,102.13,7,0.0,15.3195,2
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Corporate,West,Office Supplies,Binders,2033.584,2,0.2,762.594,2
CA-2016-140256,2016-08-22,2016-08-29,Standard Class,PW-19030,Corporate,West,Office Supplies,Art,5.76,2,0.0,1.6704,7
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Corporate,East,Technology,Copiers,899.982,3,0.4,74.9985,5
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Corporate,East,Office Supplies,Art,86.352,3,0.2,5.397,5
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Corporate,East,Technology,Accessories,139.96,5,0.2,-1.7495,5
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Home Office,East,Office Supplies,Appliances,16.704,6,0.2,1.2528,4
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Home Office,East,Technology,Accessories,3.152,2,0.2,0.4728,4
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Home Office,East,Office Supplies,Paper,32.896,4,0.2,11.1024,4
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Consumer,Central,Office Supplies,Appliances,21.392,2,0.8,-54.5496,1
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Consumer,Central,Furniture,Tables,307.314,3,0.3,-39.5118,1
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Consumer,Central,Furniture,Bookcases,409.9992,3,0.32,-96.4704,1
CA-2017-103520,2017-09-23,2017-09-25,First Class,MH-17785,Corporate,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,2
CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,Consumer,Central,Office Supplies,Binders,14.67,3,0.0,6.7482,4
CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Consumer,East,Office Supplies,Paper,37.408,7,0.2,13.0928,5
CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Consumer,East,Office Supplies,Binders,3.438,2,0.7,-2.5212,5
CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Consumer,East,Office Supplies,Binders,7.152,3,0.2,2.3244,6
CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Consumer,East,Technology,Phones,179.7,6,0.0,88.053,6
CA-2017-154809,2017-02-13,2017-02-17,Standard Class,MH-17455,Consumer,Central,Office Supplies,Appliances,90.64,8,0.0,38.9752,4
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Consumer,East,Technology,Accessories,177.0,3,0.0,30.09,3
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Consumer,East,Office Supplies,Storage,79.45,7,0.0,22.246,3
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Consumer,East,Furniture,Chairs,1628.82,9,0.0,260.6112,3
CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Corporate,West,Furniture,Furnishings,137.54,2,0.0,55.016,7
CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Corporate,West,Furniture,Tables,730.2,4,0.0,94.926,7
US-2017-125808,2017-11-12,2017-11-15,Second Class,EP-13915,Consumer,West,Office Supplies,Paper,11.56,2,0.0,5.6644,3
CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,Consumer,South,Furniture,Tables,4297.644,13,0.4,-1862.3124,3
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Corporate,West,Office Supplies,Art,20.65,5,0.0,9.499,5
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Corporate,West,Office Supplies,Storage,204.9,5,0.0,0.0,5
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Corporate,West,Furniture,Chairs,436.704,6,0.2,21.8352,5
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Corporate,West,Furniture,Chairs,481.568,2,0.2,54.1764,5
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Consumer,West,Technology,Accessories,89.544,7,0.2,12.3123,5
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Consumer,West,Office Supplies,Storage,35.168,2,0.2,-8.3524,5
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Consumer,West,Office Supplies,Binders,72.588,2,0.7,-48.392,5
CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Consumer,Central,Office Supplies,Storage,221.16,4,0.0,57.5016,5
CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Consumer,Central,Technology,Phones,281.97,3,0.0,78.9516,5
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Consumer,West,Furniture,Bookcases,3406.664,8,0.15,160.3136,4
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Consumer,West,Office Supplies,Art,37.17,9,0.0,10.4076,4
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Consumer,West,Office Supplies,Appliances,64.96,2,0.0,19.488,4
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Consumer,West,Furniture,Furnishings,595.38,6,0.0,297.69,4
CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Home Office,West,Technology,Accessories,95.984,2,0.2,11.998,4
CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Home Office,West,Office Supplies,Binders,4.938,2,0.7,-3.6212,4
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Consumer,East,Furniture,Furnishings,97.44,3,0.0,35.0784,7
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Consumer,East,Office Supplies,Binders,3.984,1,0.2,1.3944,7
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Consumer,East,Office Supplies,Art,13.04,4,0.0,5.7376,7
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Consumer,East,Furniture,Chairs,579.528,4,0.1,83.7096,7
CA-2014-100860,2014-03-26,2014-03-30,Second Class,CS-12505,Consumer,West,Office Supplies,Labels,18.75,5,0.0,9.0,4
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Home Office,West,Technology,Phones,3023.928,9,0.2,226.7946,5
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Home Office,West,Technology,Accessories,26.96,2,0.0,3.7744,5
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Home Office,West,Technology,Phones,477.6,3,0.2,161.19,5
CA-2017-132619,2017-08-31,2017-09-05,Standard Class,MS-17770,Consumer,West,Office Supplies,Storage,193.95,3,0.0,9.6975,5
US-2015-120957,2015-12-07,2015-12-07,Same Day,KH-16690,Corporate,West,Office Supplies,Paper,12.96,2,0.0,6.2208,0
CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Consumer,West,Furniture,Furnishings,119.94,3,0.0,23.988,4
CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Consumer,West,Furniture,Furnishings,12.42,3,0.0,4.4712,4
CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Consumer,West,Office Supplies,Binders,18.088,7,0.2,6.5569,4
CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Consumer,West,Office Supplies,Envelopes,71.97,3,0.0,35.985,4
CA-2017-145275,2017-04-02,2017-04-06,Standard Class,AH-10465,Consumer,South,Office Supplies,Labels,14.94,3,0.0,6.8724,4
CA-2015-133396,2015-08-13,2015-08-15,First Class,GK-14620,Corporate,South,Office Supplies,Art,64.68,7,0.2,8.085,2
US-2017-140312,2017-11-13,2017-11-19,Standard Class,KL-16645,Consumer,West,Technology,Phones,22.0,5,0.2,1.375,6
CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Home Office,East,Office Supplies,Paper,7.968,2,0.2,2.6892,5
CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Home Office,East,Technology,Phones,1499.97,5,0.4,-374.9925,5
US-2014-164644,2014-07-22,2014-07-24,Second Class,JL-15850,Consumer,Central,Office Supplies,Storage,26.632,1,0.2,1.3316,2
CA-2016-137393,2016-05-06,2016-05-10,Standard Class,GM-14500,Consumer,West,Furniture,Furnishings,41.6,4,0.0,14.144,4
US-2014-120175,2014-11-28,2014-12-03,Standard Class,MC-17635,Corporate,Central,Office Supplies,Envelopes,64.02,6,0.0,29.4492,5
CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Corporate,East,Office Supplies,Art,6.99,3,0.0,2.0271,5
CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Corporate,East,Office Supplies,Supplies,6.84,1,0.0,1.8468,5
CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Corporate,West,Office Supplies,Storage,323.1,2,0.0,61.389,4
CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Corporate,West,Technology,Phones,668.16,9,0.2,75.168,4
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Consumer,West,Office Supplies,Labels,8.64,3,0.0,4.2336,5
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Consumer,West,Office Supplies,Paper,38.88,6,0.0,18.6624,5
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Consumer,West,Furniture,Furnishings,201.04,8,0.0,54.2808,5
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Consumer,West,Office Supplies,Paper,12.96,2,0.0,6.3504,5
CA-2017-118668,2017-01-02,2017-01-04,Second Class,FW-14395,Corporate,West,Technology,Accessories,16.59,1,0.0,5.8065,2
CA-2017-116498,2017-05-30,2017-06-03,Standard Class,KA-16525,Consumer,West,Office Supplies,Art,35.1,6,0.0,10.179,4
US-2017-130603,2017-09-30,2017-10-06,Standard Class,SC-20050,Home Office,Central,Office Supplies,Binders,11.646,9,0.8,-17.469,6
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Consumer,South,Office Supplies,Paper,32.4,5,0.0,15.552,7
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Consumer,South,Technology,Phones,503.96,4,0.0,125.99,7
CA-2017-140536,2017-04-04,2017-04-05,First Class,TA-21385,Home Office,East,Office Supplies,Art,7.04,4,0.0,2.0416,1
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Consumer,Central,Furniture,Bookcases,613.9992,3,0.32,-18.0588,4
CA-2015-107902,2015-08-28,2015-09-02,Standard Class,SM-20950,Corporate,East,Office Supplies,Storage,470.36,11,0.0,122.2936,5
CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Home Office,West,Office Supplies,Paper,31.08,6,0.0,15.2292,4
CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Home Office,West,Office Supplies,Supplies,7.3,2,0.0,2.19,4
US-2016-151260,2016-12-11,2016-12-14,First Class,SC-20695,Corporate,East,Office Supplies,Appliances,73.536,4,0.2,9.192,3
CA-2014-144281,2014-06-10,2014-06-15,Second Class,HK-14890,Corporate,Central,Office Supplies,Labels,491.55,5,0.0,240.8595,5
CA-2016-122511,2016-03-11,2016-03-11,Same Day,BT-11485,Home Office,East,Furniture,Furnishings,30.336,4,0.2,9.48,0
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Consumer,West,Office Supplies,Paper,22.83,3,0.0,10.7301,4
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Consumer,West,Office Supplies,Appliances,54.32,4,0.0,16.296,4
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Consumer,West,Technology,Phones,196.776,3,0.2,14.7582,4
CA-2016-105291,2016-10-30,2016-11-04,Standard Class,SP-20920,Consumer,West,Office Supplies,Fasteners,3.62,2,0.0,1.1946,5
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Home Office,East,Office Supplies,Paper,11.54,1,0.0,5.5392,4
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Home Office,East,Office Supplies,Binders,849.95,5,0.0,390.977,4
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Home Office,East,Office Supplies,Binders,11.01,3,0.0,5.3949,4
CA-2017-125990,2017-10-19,2017-10-23,Standard Class,JS-16030,Consumer,West,Office Supplies,Binders,39.624,3,0.2,13.8684,4
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Consumer,West,Furniture,Chairs,242.136,3,0.2,12.1068,6
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Consumer,West,Office Supplies,Art,12.39,3,0.0,5.6994,6
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Consumer,West,Furniture,Furnishings,19.96,2,0.0,5.5888,6
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Consumer,West,Office Supplies,Storage,340.92,3,0.0,3.4092,6
